ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-03-17,120.13228113277587,96.95196807881547,135.84578836222835,120.13228113277587,120.13228113277587,-4.162079480960547,-4.162079480960547,-4.162079480960547,3.471246114110015,3.471246114110015,3.471246114110015,-7.633325595070561,-7.633325595070561,-7.633325595070561,0.0,0.0,0.0,115.97020165181533
2023-03-20,120.19501901649785,93.95772805046356,130.53210499058383,120.19501901649785,120.19501901649785,-8.093265850480316,-8.093265850480316,-8.093265850480316,-0.41008393991221637,-0.41008393991221637,-0.41008393991221637,-7.683181910568101,-7.683181910568101,-7.683181910568101,0.0,0.0,0.0,112.10175316601753
2023-03-22,120.23684427231251,97.20196382149999,135.21625618136758,120.23684427231251,120.23684427231251,-4.317735967840248,-4.317735967840248,-4.317735967840248,3.2695223433923006,3.2695223433923006,3.2695223433923006,-7.587258311232549,-7.587258311232549,-7.587258311232549,0.0,0.0,0.0,115.91910830447226
2023-03-24,120.27866952812715,97.77946935324262,136.592742543515,120.27866952812715,120.27866952812715,-3.912868428337376,-3.912868428337376,-3.912868428337376,3.471246114117594,3.471246114117594,3.471246114117594,-7.38411454245497,-7.38411454245497,-7.38411454245497,0.0,0.0,0.0,116.36580109978978
2023-03-27,120.34140741184916,94.76997142795915,132.4846566311407,120.34140741184916,120.34140741184916,-7.351105466590532,-7.351105466590532,-7.351105466590532,-0.4100839399315181,-0.4100839399315181,-0.4100839399315181,-6.941021526659013,-6.941021526659013,-6.941021526659013,0.0,0.0,0.0,112.99030194525864
2023-03-29,120.3832326676638,97.87951480690387,135.68319781083474,120.3832326676638,120.3832326676638,-3.3569470183130523,-3.3569470183130523,-3.3569470183130523,3.2695223433875062,3.2695223433875062,3.2695223433875062,-6.626469361700559,-6.626469361700559,-6.626469361700559,0.0,0.0,0.0,117.02628564935075
2023-03-31,120.42505792347846,97.03019741841004,136.87262592486988,120.42505792347846,120.42505792347846,-2.896929594388048,-2.896929594388048,-2.896929594388048,3.4712461141046465,3.4712461141046465,3.4712461141046465,-6.368175708492695,-6.368175708492695,-6.368175708492695,0.0,0.0,0.0,117.5281283290904
2023-04-03,120.48779580720044,95.0111687067397,132.44793779013793,120.48779580720044,120.48779580720044,-6.626372530310451,-6.626372530310451,-6.626372530310451,-0.4100839399262154,-0.4100839399262154,-0.4100839399262154,-6.216288590384237,-6.216288590384237,-6.216288590384237,0.0,0.0,0.0,113.86142327689
2023-04-05,120.5296210630151,98.95703845501967,136.1089104221533,120.5296210630151,120.5296210630151,-3.068554044109752,-3.068554044109752,-3.068554044109752,3.269522343389021,3.269522343389021,3.269522343389021,-6.338076387498773,-6.338076387498773,-6.338076387498773,0.0,0.0,0.0,117.46106701890535
2023-04-10,120.63416265136127,93.33502654042387,132.18496602946902,120.63416265136127,120.63416265136127,-7.923291414390954,-7.923291414390954,-7.923291414390954,-0.41008393993904213,-0.41008393993904213,-0.41008393993904213,-7.51320747445191,-7.51320747445191,-7.51320747445191,0.0,0.0,0.0,112.7108712369703
2023-04-12,120.67597928669973,95.56988661337681,135.03841643142775,120.67597928669973,120.67597928669973,-4.992705832211837,-4.992705832211837,-4.992705832211837,3.269522343390535,3.269522343390535,3.269522343390535,-8.262228175602372,-8.262228175602372,-8.262228175602372,0.0,0.0,0.0,115.68327345448789
2023-04-17,120.7805208750459,91.3614805393037,130.28121864759532,120.7805208750459,120.7805208750459,-10.67921646268851,-10.67921646268851,-10.67921646268851,-0.4100839399518686,-0.4100839399518686,-0.4100839399518686,-10.26913252273664,-10.26913252273664,-10.26913252273664,0.0,0.0,0.0,110.10130441235738
2023-04-26,120.96869573406899,93.1354818053509,133.34273565551194,120.96869573406899,120.96869573406899,-7.9111593758689285,-7.9111593758689285,-7.9111593758689285,3.2695223433931324,3.2695223433931324,3.2695223433931324,-11.18068171926206,-11.18068171926206,-11.18068171926206,0.0,0.0,0.0,113.05753635820005
2023-04-28,121.01051236940745,95.15946388902854,133.78688371797685,121.01051236940745,121.01051236940745,-7.134146060424396,-7.134146060424396,-7.134146060424396,3.471246114126615,3.471246114126615,3.471246114126615,-10.60539217455101,-10.60539217455101,-10.60539217455101,0.0,0.0,0.0,113.87636630898305
2023-05-03,121.11505395775362,97.12055994281711,135.58525270214602,121.11505395775362,121.11505395775362,-4.958421919822988,-4.958421919822988,-4.958421919822988,3.2695223433946463,3.2695223433946463,3.2695223433946463,-8.227944263217633,-8.227944263217633,-8.227944263217633,0.0,0.0,0.0,116.15663203793063
2023-05-05,121.15687059309208,99.74856710766348,135.8134938219854,121.15687059309208,121.15687059309208,-3.628020821305829,-3.628020821305829,-3.628020821305829,3.4712461141136677,3.4712461141136677,3.4712461141136677,-7.0992669354194975,-7.0992669354194975,-7.0992669354194975,0.0,0.0,0.0,117.52884977178626
2023-05-08,121.21959482592042,94.65541085115241,134.83052060574238,121.21959482592042,121.21959482592042,-5.89359795660447,-5.89359795660447,-5.89359795660447,-0.4100839399359605,-0.4100839399359605,-0.4100839399359605,-5.48351401666851,-5.48351401666851,-5.48351401666851,0.0,0.0,0.0,115.32599686931596
2023-05-10,121.26141098113929,101.21132849590902,139.7746658747726,121.26141098113929,121.26141098113929,-1.2988522353743888,-1.2988522353743888,-1.2988522353743888,3.2695223433898533,3.2695223433898533,3.2695223433898533,-4.568374578764242,-4.568374578764242,-4.568374578764242,0.0,0.0,0.0,119.96255874576491
2023-05-15,121.36595136918653,99.40897937115675,138.4449028306094,121.36595136918653,121.36595136918653,-3.5898568123528154,-3.5898568123528154,-3.5898568123528154,-0.41008393993713316,-0.41008393993713316,-0.41008393993713316,-3.179772872415682,-3.179772872415682,-3.179772872415682,0.0,0.0,0.0,117.77609455683371
2023-05-24,121.55412406767152,102.40417783249835,139.17727539792705,121.55412406767152,121.55412406767152,-0.06017652196253286,-0.06017652196253286,-0.06017652196253286,3.269522343392882,3.269522343392882,3.269522343392882,-3.329698865355415,-3.329698865355415,-3.329698865355415,0.0,0.0,0.0,121.49394754570899
2023-05-26,121.59594022289042,102.95600967935461,141.07681030593233,121.59594022289042,121.59594022289042,0.04459190857165053,0.04459190857165053,0.04459190857165053,3.471246114117795,3.471246114117795,3.471246114117795,-3.4266542055461446,-3.4266542055461446,-3.4266542055461446,0.0,0.0,0.0,121.64053213146207
2023-05-29,121.65866445571876,98.08683444195609,136.58452016696077,121.65866445571876,121.65866445571876,-3.764728310115749,-3.764728310115749,-3.764728310115749,-0.41008393994465697,-0.41008393994465697,-0.41008393994465697,-3.3546443701710915,-3.3546443701710915,-3.3546443701710915,0.0,0.0,0.0,117.89393614560302
2023-05-31,121.70048061093763,102.36244918497232,141.62547734732982,121.70048061093763,121.70048061093763,0.15148538537410902,0.15148538537410902,0.15148538537410902,3.269522343393964,3.269522343393964,3.269522343393964,-3.118036958019855,-3.118036958019855,-3.118036958019855,0.0,0.0,0.0,121.85196599631175
2023-06-05,121.80502099898487,99.42459777716837,138.61498851499007,121.80502099898487,121.80502099898487,-2.322384754002673,-2.322384754002673,-2.322384754002673,-0.4100839399393542,-0.4100839399393542,-0.4100839399393542,-1.9123008140633186,-1.9123008140633186,-1.9123008140633186,0.0,0.0,0.0,119.4826362449822
2023-06-07,121.84683714410116,105.4415610679114,143.11847514138162,121.84683714410116,121.84683714410116,1.9810358952390212,1.9810358952390212,1.9810358952390212,3.2695223433954785,3.2695223433954785,3.2695223433954785,-1.2884864481564573,-1.2884864481564573,-1.2884864481564573,0.0,0.0,0.0,123.82787303934018
2023-06-09,121.88865328921746,105.38020616831753,143.16018492707943,121.88865328921746,121.88865328921746,2.7975187287770553,2.7975187287770553,2.7975187287770553,3.4712461141124265,3.4712461141124265,3.4712461141124265,-0.6737273853353709,-0.6737273853353709,-0.6737273853353709,0.0,0.0,0.0,124.68617201799451
2023-06-12,121.95137750689192,102.60091717684017,139.90019782044556,121.95137750689192,121.95137750689192,-0.31968805144370943,-0.31968805144370943,-0.31968805144370943,-0.4100839399521806,-0.4100839399521806,-0.4100839399521806,0.09039588850847131,0.09039588850847131,0.09039588850847131,0.0,0.0,0.0,121.63168945544821
2023-06-14,121.9931936520082,105.6195059667351,144.06955407334218,121.9931936520082,121.9931936520082,3.6864629947473353,3.6864629947473353,3.6864629947473353,3.2695223433969933,3.2695223433969933,3.2695223433969933,0.41694065135034253,0.41694065135034253,0.41694065135034253,0.0,0.0,0.0,125.67965664675553
2023-06-16,122.03500979712449,106.32874483111038,143.68115575596133,122.03500979712449,122.03500979712449,4.031539513671779,4.031539513671779,4.031539513671779,3.471246114111659,3.471246114111659,3.471246114111659,0.5602933995601203,0.5602933995601203,0.5602933995601203,0.0,0.0,0.0,126.06654931079626
